probe,source
cg00832199,chen2013_450k
cg00832547,chen2013_450k
cg00833344,chen2013_450k
cg00833479,chen2013_450k
cg00833552,chen2013_450k
cg00833822,chen2013_450k
cg00834234,chen2013_450k
cg00834590,chen2013_450k
cg00835232,chen2013_450k
cg00835389,chen2013_450k
cg00835526,chen2013_450k
cg00835832,chen2013_450k
cg00836097,chen2013_450k
cg00837548,chen2013_450k
cg00841141,chen2013_450k
cg00841768,chen2013_450k
cg00842794,chen2013_450k
cg00842874,chen2013_450k
cg00844277,chen2013_450k
cg00844600,chen2013_450k
cg00845901,chen2013_450k
cg00846218,chen2013_450k
cg00846300,chen2013_450k
cg00847250,chen2013_450k
cg00847301,chen2013_450k
cg00847544,chen2013_450k
cg00847826,chen2013_450k
cg00849862,chen2013_450k
cg00850683,chen2013_450k
cg00850868,chen2013_450k
cg00852317,chen2013_450k
cg00853237,chen2013_450k
cg00853242,chen2013_450k
cg00853671,chen2013_450k
cg00854043,chen2013_450k
cg00854560,chen2013_450k
cg00855014,chen2013_450k
cg00855461,chen2013_450k
cg00856850,chen2013_450k
cg00857419,chen2013_450k
cg00858196,chen2013_450k
cg00858760,chen2013_450k
cg00860380,chen2013_450k
cg00861214,chen2013_450k
cg00862041,chen2013_450k
cg00862117,chen2013_450k
cg00862675,chen2013_450k
cg00863099,chen2013_450k
cg00863654,chen2013_450k
cg00863986,chen2013_450k
cg00864400,chen2013_450k
cg00864563,chen2013_450k
cg00865118,chen2013_450k
cg00865653,chen2013_450k
cg00867694,chen2013_450k
cg00869530,chen2013_450k
cg00869962,chen2013_450k
cg00871578,chen2013_450k
cg00872900,chen2013_450k
cg00873974,chen2013_450k
cg00875852,chen2013_450k
cg00876142,chen2013_450k
cg00876196,chen2013_450k
cg00880918,chen2013_450k
cg00882175,chen2013_450k
cg00883210,chen2013_450k
cg00884068,chen2013_450k
cg00884081,chen2013_450k
cg00884170,chen2013_450k
cg00884445,chen2013_450k
cg00885005,chen2013_450k
cg00886432,chen2013_450k
cg00887602,chen2013_450k
cg00889287,chen2013_450k
cg00889778,chen2013_450k
cg00890874,chen2013_450k
cg00892060,chen2013_450k
cg00893045,chen2013_450k
cg00894142,chen2013_450k
cg00895354,chen2013_450k
cg00896220,chen2013_450k
cg00897863,chen2013_450k
cg00898157,chen2013_450k
cg00902636,chen2013_450k
cg00902674,chen2013_450k
cg00903245,chen2013_450k
cg00903375,chen2013_450k
cg00903950,chen2013_450k
cg00905420,chen2013_450k
cg00906169,chen2013_450k
cg00906794,chen2013_450k
cg00906838,chen2013_450k
cg00907473,chen2013_450k
cg00908381,chen2013_450k
cg00910103,chen2013_450k
cg00910676,chen2013_450k
cg00910715,chen2013_450k
cg00910893,chen2013_450k
cg00911351,chen2013_450k
cg00913521,chen2013_450k
cg00913945,chen2013_450k
cg00914354,chen2013_450k
cg00914659,chen2013_450k
cg00916680,chen2013_450k
cg00916831,chen2013_450k
cg00917101,chen2013_450k
cg00917362,chen2013_450k
cg00917603,chen2013_450k
cg00918005,chen2013_450k
cg00919576,chen2013_450k
cg00920691,chen2013_450k
cg00920789,chen2013_450k
cg00920799,chen2013_450k
cg00920990,chen2013_450k
cg00923458,chen2013_450k
cg00923803,chen2013_450k
cg00924144,chen2013_450k
cg00927939,chen2013_450k
cg00928002,chen2013_450k
cg00930306,chen2013_450k
cg00931375,chen2013_450k
cg00931491,chen2013_450k
cg00932413,chen2013_450k
cg00936904,chen2013_450k
cg00939495,chen2013_450k
cg00941203,chen2013_450k
cg00941419,chen2013_450k
cg00941588,chen2013_450k
cg00941912,chen2013_450k
cg00942997,chen2013_450k
cg00943060,chen2013_450k
cg00943360,chen2013_450k
cg00945107,chen2013_450k
cg00946921,chen2013_450k
cg00947801,chen2013_450k
cg00948906,chen2013_450k
cg00949249,chen2013_450k
cg00949554,chen2013_450k
cg00952292,chen2013_450k
cg00953233,chen2013_450k
cg00954931,chen2013_450k
cg00955035,chen2013_450k
cg00955780,chen2013_450k
cg00956244,chen2013_450k
cg00957686,chen2013_450k
cg00958273,chen2013_450k
cg00959334,chen2013_450k
cg00960209,chen2013_450k
cg00960580,chen2013_450k
cg00960790,chen2013_450k
cg00961139,chen2013_450k
cg00961446,chen2013_450k
cg00961450,chen2013_450k
cg00962466,chen2013_450k
cg00962799,chen2013_450k
cg00963079,chen2013_450k
cg00963850,chen2013_450k
cg00963942,chen2013_450k
cg00964321,chen2013_450k
cg00964484,chen2013_450k
cg00965971,chen2013_450k
cg00965991,chen2013_450k
cg00966920,chen2013_450k
cg00966930,chen2013_450k
cg00969731,chen2013_450k
cg00969815,chen2013_450k
cg00970279,chen2013_450k
cg00970558,chen2013_450k
cg00970737,chen2013_450k
cg00970926,chen2013_450k
cg00974107,chen2013_450k
cg00974523,chen2013_450k
cg00975163,chen2013_450k
cg00975375,chen2013_450k
cg00975587,chen2013_450k
cg00975746,chen2013_450k
cg00977301,chen2013_450k
cg00977827,chen2013_450k
cg00978912,chen2013_450k
cg00978946,chen2013_450k
cg00979288,chen2013_450k
cg00980674,chen2013_450k
cg00981552,chen2013_450k
cg00982214,chen2013_450k
cg00982683,chen2013_450k
cg00982805,chen2013_450k
cg00982936,chen2013_450k
cg00984715,chen2013_450k
cg00984967,chen2013_450k
cg00986824,chen2013_450k
cg00991447,chen2013_450k
cg00991496,chen2013_450k
cg00991546,chen2013_450k
cg00991958,chen2013_450k
cg00992264,chen2013_450k
cg00992521,chen2013_450k
cg00992711,chen2013_450k
cg00993952,chen2013_450k
cg00994389,chen2013_450k
cg00994491,chen2013_450k
cg00994644,chen2013_450k
cg00994941,chen2013_450k
cg00995085,chen2013_450k
cg00995689,chen2013_450k
cg00995804,chen2013_450k
cg00997174,chen2013_450k
cg00997234,chen2013_450k
cg00997262,chen2013_450k
cg00997801,chen2013_450k
cg00997875,chen2013_450k
cg00999638,chen2013_450k
cg00999858,chen2013_450k
cg01000036,chen2013_450k
cg01000657,chen2013_450k
cg01002288,chen2013_450k
cg01003176,chen2013_450k
cg01003813,chen2013_450k
cg01005425,chen2013_450k
cg01005630,chen2013_450k
cg01006124,chen2013_450k
cg01007147,chen2013_450k
cg01007262,chen2013_450k
cg01007350,chen2013_450k
cg01008097,chen2013_450k
cg01008310,chen2013_450k
cg01008361,chen2013_450k
cg01009486,chen2013_450k
cg01010221,chen2013_450k
cg01010988,chen2013_450k
cg01011482,chen2013_450k
cg01011707,chen2013_450k
cg01011943,chen2013_450k
cg01012559,chen2013_450k
cg01013595,chen2013_450k
cg01013685,chen2013_450k
cg01014087,chen2013_450k
cg01015359,chen2013_450k
cg01016850,chen2013_450k
cg01017235,chen2013_450k
cg01017464,chen2013_450k
cg01018117,chen2013_450k
cg01018606,chen2013_450k
cg01018782,chen2013_450k
cg01019344,chen2013_450k
cg01023169,chen2013_450k
cg01023403,chen2013_450k
cg01023693,chen2013_450k
cg01024175,chen2013_450k
cg01024783,chen2013_450k
cg01026613,chen2013_450k
cg01028844,chen2013_450k
cg01029331,chen2013_450k
cg01029934,chen2013_450k
cg01030201,chen2013_450k
cg01031907,chen2013_450k
cg01033822,chen2013_450k
cg01034363,chen2013_450k
cg01035072,chen2013_450k
cg01035170,chen2013_450k
cg01035190,chen2013_450k
cg01035563,chen2013_450k
cg01035640,chen2013_450k
cg01035826,chen2013_450k
cg01036828,chen2013_450k
cg01038172,chen2013_450k
cg01038940,chen2013_450k
cg01041681,chen2013_450k
cg01042278,chen2013_450k
cg01042640,chen2013_450k
cg01042877,chen2013_450k
cg01043849,chen2013_450k
cg01046377,chen2013_450k
cg01046833,chen2013_450k
cg01046961,chen2013_450k
cg01047040,chen2013_450k
cg01049316,chen2013_450k
cg01049933,chen2013_450k
cg01050005,chen2013_450k
cg01050740,chen2013_450k
cg01050935,chen2013_450k
cg01052200,chen2013_450k
cg01052294,chen2013_450k
cg01052572,chen2013_450k
cg01052838,chen2013_450k
cg01052864,chen2013_450k
cg01053349,chen2013_450k
cg01055129,chen2013_450k
cg01058711,chen2013_450k
cg01059331,chen2013_450k
cg01060089,chen2013_450k
cg01060387,chen2013_450k
cg01061164,chen2013_450k
cg01061626,chen2013_450k
cg01063088,chen2013_450k
cg01065156,chen2013_450k
cg01065748,chen2013_450k
cg01067139,chen2013_450k
cg01068023,chen2013_450k
cg01069210,chen2013_450k
cg01070223,chen2013_450k
cg01070250,chen2013_450k
cg01070781,chen2013_450k
cg01071112,chen2013_450k
cg01072529,chen2013_450k
cg01074622,chen2013_450k
cg01076254,chen2013_450k
cg01076454,chen2013_450k
cg01077024,chen2013_450k
cg01077616,chen2013_450k
cg01077623,chen2013_450k
cg01079019,chen2013_450k
cg01079307,chen2013_450k
cg01079950,chen2013_450k
cg01080483,chen2013_450k
cg01082910,chen2013_450k
cg01083469,chen2013_450k
cg01084918,chen2013_450k
cg01085129,chen2013_450k
cg01085765,chen2013_450k
cg01085974,chen2013_450k
cg01087991,chen2013_450k
cg01088239,chen2013_450k
cg01088455,chen2013_450k
cg01088726,chen2013_450k
cg01088863,chen2013_450k
cg01088952,chen2013_450k
cg01089751,chen2013_450k
cg01092531,chen2013_450k
cg01093800,chen2013_450k
cg01094121,chen2013_450k
cg01094213,chen2013_450k
cg01097011,chen2013_450k
cg01097196,chen2013_450k
cg01097725,chen2013_450k
cg01098234,chen2013_450k
cg01098431,chen2013_450k
cg01099299,chen2013_450k
cg01099902,chen2013_450k
cg01101177,chen2013_450k
cg01104119,chen2013_450k
cg01105140,chen2013_450k
cg01105557,chen2013_450k
cg01105802,chen2013_450k
cg01109633,chen2013_450k
cg01110103,chen2013_450k
cg01113832,chen2013_450k
cg01114156,chen2013_450k
cg01115099,chen2013_450k
cg01116134,chen2013_450k
cg01119453,chen2013_450k
cg01120527,chen2013_450k
cg01121060,chen2013_450k
cg01121978,chen2013_450k
cg01122057,chen2013_450k
cg01122415,chen2013_450k
cg01124810,chen2013_450k
cg01125329,chen2013_450k
cg01125563,chen2013_450k
cg01128295,chen2013_450k
cg01129155,chen2013_450k
cg01130322,chen2013_450k
cg01130658,chen2013_450k
cg01131625,chen2013_450k
cg01131917,chen2013_450k
cg01132160,chen2013_450k
cg01133413,chen2013_450k
cg01133726,chen2013_450k
cg01134260,chen2013_450k
cg01134358,chen2013_450k
cg01135538,chen2013_450k
cg01135961,chen2013_450k
cg01136471,chen2013_450k
cg01136922,chen2013_450k
cg01137421,chen2013_450k
cg01137672,chen2013_450k
cg01137907,chen2013_450k
cg01139541,chen2013_450k
cg01142328,chen2013_450k
cg01144275,chen2013_450k
cg01145284,chen2013_450k
cg01145572,chen2013_450k
cg01145928,chen2013_450k
cg01145948,chen2013_450k
cg01146205,chen2013_450k
cg01146870,chen2013_450k
cg01147487,chen2013_450k
cg01148014,chen2013_450k
cg01149132,chen2013_450k
cg01151642,chen2013_450k
cg01152168,chen2013_450k
cg01153186,chen2013_450k
cg01154525,chen2013_450k
cg01154658,chen2013_450k
cg01154903,chen2013_450k
cg01154985,chen2013_450k
cg01155497,chen2013_450k
cg01156081,chen2013_450k
cg01156948,chen2013_450k
cg01157559,chen2013_450k
cg01157952,chen2013_450k
cg01158257,chen2013_450k
cg01158679,chen2013_450k
cg01158934,chen2013_450k
cg01160125,chen2013_450k
cg01161629,chen2013_450k
cg01161842,chen2013_450k
cg01162425,chen2013_450k
cg01162549,chen2013_450k
cg01162610,chen2013_450k
cg01164972,chen2013_450k
cg01165203,chen2013_450k
cg01165426,chen2013_450k
cg01165442,chen2013_450k
cg01165560,chen2013_450k
cg01165752,chen2013_450k
cg01166159,chen2013_450k
cg01166299,chen2013_450k
cg01166759,chen2013_450k
cg01167408,chen2013_450k
cg01167628,chen2013_450k
cg01169521,chen2013_450k
cg01170069,chen2013_450k
cg01170114,chen2013_450k
cg01171339,chen2013_450k
cg01171368,chen2013_450k
cg01172785,chen2013_450k
cg01174269,chen2013_450k
cg01174327,chen2013_450k
cg01174428,chen2013_450k
cg01174674,chen2013_450k
cg01175497,chen2013_450k
cg01175736,chen2013_450k
cg01176782,chen2013_450k
cg01177846,chen2013_450k
cg01178659,chen2013_450k
cg01179769,chen2013_450k
cg01180268,chen2013_450k
cg01181233,chen2013_450k
cg01181863,chen2013_450k
cg01183965,chen2013_450k
cg01185087,chen2013_450k
cg01185138,chen2013_450k
cg01185825,chen2013_450k
cg01188284,chen2013_450k
cg01189984,chen2013_450k
cg01191832,chen2013_450k
cg01193526,chen2013_450k
cg01193822,chen2013_450k
cg01194336,chen2013_450k
cg01196268,chen2013_450k
cg01196996,chen2013_450k
cg01198208,chen2013_450k
cg01198359,chen2013_450k
cg01199443,chen2013_450k
cg01199647,chen2013_450k
cg01200051,chen2013_450k
cg01200086,chen2013_450k
cg01200482,chen2013_450k
cg01200893,chen2013_450k
cg01201054,chen2013_450k
cg01201744,chen2013_450k
cg01203563,chen2013_450k
cg01204985,chen2013_450k
cg01205338,chen2013_450k
cg01206398,chen2013_450k
cg01206697,chen2013_450k
cg01206872,chen2013_450k
cg01207678,chen2013_450k
cg01208557,chen2013_450k
cg01212215,chen2013_450k
cg01213331,chen2013_450k
cg01213342,chen2013_450k
cg01214224,chen2013_450k
cg01215695,chen2013_450k
cg01216679,chen2013_450k
cg01217475,chen2013_450k
cg01217720,chen2013_450k
cg01218414,chen2013_450k
cg01219451,chen2013_450k
cg01221711,chen2013_450k
cg01221716,chen2013_450k
cg01222594,chen2013_450k
cg01224510,chen2013_450k
cg01224922,chen2013_450k
cg01227445,chen2013_450k
cg01227815,chen2013_450k
cg01228134,chen2013_450k
cg01228510,chen2013_450k
cg01230067,chen2013_450k
cg01230154,chen2013_450k
cg01230491,chen2013_450k
cg01230784,chen2013_450k
cg01230988,chen2013_450k
cg01231757,chen2013_450k
cg01232206,chen2013_450k
cg01235479,chen2013_450k
cg01237333,chen2013_450k
cg01238264,chen2013_450k
cg01239389,chen2013_450k
cg01240161,chen2013_450k
cg01242426,chen2013_450k
cg01242451,chen2013_450k
cg01243789,chen2013_450k
cg01244128,chen2013_450k
cg01244571,chen2013_450k
cg01245656,chen2013_450k
cg01245776,chen2013_450k
cg01246390,chen2013_450k
cg01249072,chen2013_450k
cg01249316,chen2013_450k
cg01249653,chen2013_450k
cg01251118,chen2013_450k
cg01251255,chen2013_450k
cg01251290,chen2013_450k
cg01251444,chen2013_450k
cg01251854,chen2013_450k
cg01256320,chen2013_450k
cg01256999,chen2013_450k
cg01257667,chen2013_450k
cg01260085,chen2013_450k
cg01260170,chen2013_450k
cg01260435,chen2013_450k
cg01260688,chen2013_450k
cg01260810,chen2013_450k
cg01263165,chen2013_450k
cg01263999,chen2013_450k
cg01266264,chen2013_450k
cg01269044,chen2013_450k
cg01270221,chen2013_450k
cg01270228,chen2013_450k
cg01271049,chen2013_450k
cg01271835,chen2013_450k
cg01272937,chen2013_450k
cg01273344,chen2013_450k
cg01273613,chen2013_450k
cg01276201,chen2013_450k
cg01276327,chen2013_450k
cg01277177,chen2013_450k
cg01278720,chen2013_450k
cg01279662,chen2013_450k
cg01282078,chen2013_450k
cg01282508,chen2013_450k
cg01282959,chen2013_450k
cg01283202,chen2013_450k
cg01283712,chen2013_450k
cg01285717,chen2013_450k
cg01285756,chen2013_450k
cg01286555,chen2013_450k
cg01287904,chen2013_450k
cg01288748,chen2013_450k
cg01288993,chen2013_450k
cg01289561,chen2013_450k
cg01290869,chen2013_450k
cg01291201,chen2013_450k
cg01291875,chen2013_450k
cg01296755,chen2013_450k
cg01296971,chen2013_450k
cg01297500,chen2013_450k
cg01298284,chen2013_450k
cg01299388,chen2013_450k
cg01299854,chen2013_450k
cg01299945,chen2013_450k
cg01300682,chen2013_450k
cg01301323,chen2013_450k
cg01301560,chen2013_450k
cg01302101,chen2013_450k
cg01302331,chen2013_450k
cg01305174,chen2013_450k
cg01305849,chen2013_450k
cg01306410,chen2013_450k
cg01306806,chen2013_450k
cg01307555,chen2013_450k
cg01308549,chen2013_450k
cg01310750,chen2013_450k
cg01310884,chen2013_450k
cg01311341,chen2013_450k
cg01313422,chen2013_450k
cg01313965,chen2013_450k
cg01314810,chen2013_450k
cg01315112,chen2013_450k
cg01316535,chen2013_450k
cg01319583,chen2013_450k
cg01319959,chen2013_450k
cg01320648,chen2013_450k
cg01321873,chen2013_450k
cg01322400,chen2013_450k
cg01323517,chen2013_450k
cg01323766,chen2013_450k
cg01324264,chen2013_450k
cg01324349,chen2013_450k
cg01324437,chen2013_450k
cg01325116,chen2013_450k
cg01325188,chen2013_450k
cg01327202,chen2013_450k
cg01327333,chen2013_450k
cg01328949,chen2013_450k
cg01329179,chen2013_450k
cg01329495,chen2013_450k
cg01329509,chen2013_450k
cg01330679,chen2013_450k
cg01331064,chen2013_450k
cg01331780,chen2013_450k
cg01333028,chen2013_450k
cg01333884,chen2013_450k
cg01334783,chen2013_450k
cg01335566,chen2013_450k
cg01337795,chen2013_450k
cg01338347,chen2013_450k
cg01338834,chen2013_450k
cg01339008,chen2013_450k
cg01339484,chen2013_450k
cg01340964,chen2013_450k
cg01341969,chen2013_450k
cg01342858,chen2013_450k
cg01342968,chen2013_450k
cg01344056,chen2013_450k
cg01344787,chen2013_450k
cg01345365,chen2013_450k
cg01348424,chen2013_450k
cg01348442,chen2013_450k
cg01351278,chen2013_450k
cg01351295,chen2013_450k
cg01356611,chen2013_450k
cg01356981,chen2013_450k
cg01357003,chen2013_450k
cg01357334,chen2013_450k
cg01358029,chen2013_450k
cg01358406,chen2013_450k
cg01358966,chen2013_450k
cg01359534,chen2013_450k
cg01360457,chen2013_450k
cg01360773,chen2013_450k
cg01362776,chen2013_450k
cg01363569,chen2013_450k
cg01364483,chen2013_450k
cg01364674,chen2013_450k
cg01365049,chen2013_450k
cg01367498,chen2013_450k
cg01367719,chen2013_450k
cg01368157,chen2013_450k
cg01368488,chen2013_450k
cg01369511,chen2013_450k
cg01370111,chen2013_450k
cg01370599,chen2013_450k
cg01372083,chen2013_450k
cg01372533,chen2013_450k
cg01373319,chen2013_450k
cg01373687,chen2013_450k
cg01375522,chen2013_450k
cg01375801,chen2013_450k
cg01375871,chen2013_450k
cg01377503,chen2013_450k
cg01378151,chen2013_450k
cg01378677,chen2013_450k
cg01378826,chen2013_450k
cg01379290,chen2013_450k
cg01379680,chen2013_450k
cg01380594,chen2013_450k
cg01383581,chen2013_450k
cg01383934,chen2013_450k
cg01385253,chen2013_450k
cg01385850,chen2013_450k
cg01385862,chen2013_450k
cg01386282,chen2013_450k
cg01386294,chen2013_450k
cg01389383,chen2013_450k
cg01389942,chen2013_450k
cg01390728,chen2013_450k
cg01391280,chen2013_450k
cg01391297,chen2013_450k
cg01393115,chen2013_450k
cg01395041,chen2013_450k
cg01395667,chen2013_450k
cg01396102,chen2013_450k
cg01396275,chen2013_450k
cg01396832,chen2013_450k
cg01396998,chen2013_450k
cg01397001,chen2013_450k
cg01400830,chen2013_450k
cg01401337,chen2013_450k
cg01401762,chen2013_450k
cg01402781,chen2013_450k
cg01402948,chen2013_450k
cg01403309,chen2013_450k
cg01403906,chen2013_450k
cg01405367,chen2013_450k
cg01405404,chen2013_450k
cg01406061,chen2013_450k
cg01406075,chen2013_450k
cg01406317,chen2013_450k
cg01406647,chen2013_450k
cg01406836,chen2013_450k
cg01406864,chen2013_450k
cg01407345,chen2013_450k
cg01408260,chen2013_450k
cg01408682,chen2013_450k
cg01408860,chen2013_450k
cg01408871,chen2013_450k
cg01409554,chen2013_450k
cg01409995,chen2013_450k
cg01410479,chen2013_450k
cg01412379,chen2013_450k
cg01412856,chen2013_450k
cg01413005,chen2013_450k
cg01413240,chen2013_450k
cg01413368,chen2013_450k
cg01413671,chen2013_450k
cg01415456,chen2013_450k
cg01416563,chen2013_450k
cg01418896,chen2013_450k
cg01421726,chen2013_450k
cg01425604,chen2013_450k
cg01425807,chen2013_450k
cg01426208,chen2013_450k
cg01428568,chen2013_450k
cg01429032,chen2013_450k
cg01429471,chen2013_450k
cg01430103,chen2013_450k
cg01430372,chen2013_450k
cg01431318,chen2013_450k
cg01432878,chen2013_450k
cg01433225,chen2013_450k
cg01435137,chen2013_450k
cg01435401,chen2013_450k
cg01435641,chen2013_450k
cg01435678,chen2013_450k
cg01436128,chen2013_450k
cg01436634,chen2013_450k
cg01436914,chen2013_450k
cg01437450,chen2013_450k
cg01438291,chen2013_450k
cg01439199,chen2013_450k
cg01439601,chen2013_450k
cg01440665,chen2013_450k
cg01442696,chen2013_450k
cg01442959,chen2013_450k
cg01443020,chen2013_450k
cg01443166,chen2013_450k
cg01443718,chen2013_450k
cg01444579,chen2013_450k
cg01444712,chen2013_450k
cg01446093,chen2013_450k
cg01446100,chen2013_450k
cg01447429,chen2013_450k
cg01447674,chen2013_450k
cg01449444,chen2013_450k
cg01450965,chen2013_450k
cg01454237,chen2013_450k
cg01454395,chen2013_450k
cg01454487,chen2013_450k
cg01455366,chen2013_450k
cg01458356,chen2013_450k
cg01458605,chen2013_450k
cg01458865,chen2013_450k
cg01460095,chen2013_450k
cg01460557,chen2013_450k
cg01460814,chen2013_450k
cg01461654,chen2013_450k
cg01463832,chen2013_450k
cg01466020,chen2013_450k
cg01471092,chen2013_450k
cg01471317,chen2013_450k
cg01472503,chen2013_450k
cg01473472,chen2013_450k
cg01473840,chen2013_450k
cg01474140,chen2013_450k
cg01474260,chen2013_450k
cg01474741,chen2013_450k
cg01475346,chen2013_450k
cg01475387,chen2013_450k
cg01477797,chen2013_450k
cg01481902,chen2013_450k
cg01482313,chen2013_450k
cg01482912,chen2013_450k
cg01483505,chen2013_450k
cg01484172,chen2013_450k
cg01484569,chen2013_450k
cg01486145,chen2013_450k
cg01486253,chen2013_450k
cg01486814,chen2013_450k
cg01486987,chen2013_450k
cg01488659,chen2013_450k
cg01488674,chen2013_450k
cg01490040,chen2013_450k
cg01490325,chen2013_450k
cg01490535,chen2013_450k
cg01490578,chen2013_450k
cg01490870,chen2013_450k
cg01491466,chen2013_450k
cg01492146,chen2013_450k
cg01493567,chen2013_450k
cg01495670,chen2013_450k
cg01496199,chen2013_450k
cg01496220,chen2013_450k
cg01496970,chen2013_450k
cg01497699,chen2013_450k
cg01498468,chen2013_450k
cg01500733,chen2013_450k
cg01501491,chen2013_450k
cg01501540,chen2013_450k
cg01502484,chen2013_450k
